"genre","popularity","acousticness","loudness","duration_ms","liveness","tempo","speechiness","danceability","mode","track_name","valence","speechiness.level","loudness.level","liveness.level","tempo.level","duration_s"
"Electronic",34,0.163,-14.141,270733,0.131,153.464,0.0391,0.595,"Major","Pumpkin",0.145,"Medium","Low","High","Fast",270.733
"Electronic",28,0.0133,-7.264,278439,0.177,82.017,0.0367,0.576,"Minor","Probably",0.466,"Low","Medium","High","Slow",278.439
"Electronic",38,0.0193,-7.623,328027,0.196,77,0.0355,0.612,"Minor","Teardrop - Remastered 2006",0.173,"Low","Medium","High","Slow",328.027
"Electronic",43,0.616,-7.992,210751,0.181,100.014,0.044,0.639,"Minor","Stay The Same - Radio Edit",0.435,"Medium","Low","High","Moderate",210.751
"Electronic",33,0.000105,-4.945,277709,0.147,75.003,0.0315,0.647,"Major","Blood Shower",0.0378,"Low","High","High","Slow",277.709
"Electronic",37,0.0301,-3.427,260821,0.155,74.922,0.0732,0.664,"Major","Get Back",0.0987,"High","High","High","Slow",260.821
"Electronic",40,0.00183,-1.748,236913,0.09,149.938,0.0353,0.577,"Major","International Anthem",0.436,"Low","High","Low","Fast",236.913
"Electronic",46,0.021,-7.128,302267,0.162,119.99,0.0479,0.663,"Minor","Memories We Share",0.489,"Medium","Medium","High","Moderate",302.267
"Electronic",35,0.00909,-8.579,233572,0.378,151.023,0.0813,0.647,"Minor","Shanghaied",0.155,"High","Low","High","Fast",233.572
"Electronic",35,6.02e-05,-3.231,185333,0.338,135.532,0.0413,0.259,"Major","Irreversible (feat. Anders Friden)",0.114,"Medium","High","High","Fast",185.333
"Electronic",42,0.292,-13.201,221493,0.0753,122.81,0.0385,0.373,"Minor","Pela Janela (Through the Window) featuring Gigi Rezende",0.601,"Medium","Low","Low","Moderate",221.493
"Electronic",56,0.177,-7.468,208507,0.17,130.549,0.0448,0.607,"Minor","God Is a DJ",0.391,"Medium","Medium","High","Moderate",208.507
"Electronic",40,0.685,-9.079,266413,0.08,109.924,0.0284,0.559,"Major","The Pageant Of The Bizarre",0.132,"Low","Low","Low","Moderate",266.413
"Electronic",31,0.0138,-13.244,301440,0.0753,117.841,0.0474,0.713,"Minor","Step It Up",0.857,"Medium","Low","Low","Moderate",301.44
"Electronic",29,0.000433,-6.852,230769,0.307,104.018,0.06,0.469,"Minor","Blue Schwinn",0.356,"Medium","Medium","High","Moderate",230.769
"Electronic",43,0.25,-10.109,223467,0.0999,101.022,0.0281,0.694,"Major","Pretty Girls",0.427,"Low","Low","Low","Moderate",223.467
"Electronic",30,0.00279,-4.053,209498,0.314,95.039,0.0403,0.754,"Major","Microwave Me - Instrumental",0.534,"Medium","High","High","Slow",209.498
"Electronic",27,0.976,-14.214,240747,0.111,99.947,0.0302,0.589,"Minor","Annabel",0.0899,"Low","Low","Low","Slow",240.747
"Electronic",41,0.299,-4.724,214933,0.161,125.971,0.0567,0.729,"Minor","Shot You Down",0.474,"Medium","High","High","Moderate",214.933
"Electronic",49,0.0629,-8.102,215274,0.109,124.978,0.0504,0.623,"Major","I Can See",0.173,"Medium","Low","Low","Moderate",215.274
"Electronic",49,0.012,-9.238,285565,0.11,120.016,0.0469,0.693,"Major","Need You Now",0.15,"Medium","Low","Low","Moderate",285.565
"Electronic",45,0.0225,-4.208,133070,0.1,100.958,0.0885,0.927,"Major","Drip (No Mayo)",0.187,"High","High","Low","Moderate",133.07
"Electronic",42,0.00854,-8.639,350560,0.399,92.001,0.0472,0.808,"Major","Lovely Day Inside",0.735,"Medium","Low","High","Slow",350.56
"Electronic",19,0.0248,-7.479,169630,0.0498,160.022,0.129,0.807,"Minor","Bob Molly",0.486,"High","Medium","Low","Fast",169.63
"Electronic",40,0.2,-15.188,193311,0.0612,139.007,0.188,0.849,"Minor","White Cyclosa",0.356,"High","Low","Low","Fast",193.311
"Electronic",38,0.000178,-4.465,265179,0.0929,104.991,0.0396,0.68,"Minor","Corporate Demons (feat. Luxas)",0.124,"Medium","High","Low","Moderate",265.179
"Electronic",25,0.000407,-4.833,279952,0.0784,124.989,0.0509,0.796,"Minor","La Funky",0.313,"Medium","High","Low","Moderate",279.952
"Electronic",25,0.00676,-1.607,202319,0.209,149.835,0.182,0.492,"Minor","Give It Up",0.0745,"High","High","High","Fast",202.319
"Electronic",58,0.263,-5.22,178767,0.13,145.014,0.0362,0.712,"Minor","So Long (feat. Madi)",0.492,"Low","High","High","Fast",178.767
"Electronic",35,0.0131,-5.297,200727,0.049,110.03,0.0508,0.847,"Minor","No Calls",0.37,"Medium","High","Low","Moderate",200.727
"Electronic",38,0.264,-7.118,230940,0.0976,149.931,0.0982,0.485,"Minor","Breathe (feat. Sondar)",0.348,"High","Medium","Low","Fast",230.94
"Electronic",23,0.0434,-5.344,203077,0.116,129.968,0.091,0.794,"Minor","Paradise",0.339,"High","High","Low","Moderate",203.077
"Electronic",37,0.000151,-7.245,209106,0.0885,173.998,0.0444,0.467,"Minor","Emptiness",0.0989,"Medium","Medium","Low","Fast",209.106
"Electronic",44,0.0122,-2.122,308160,0.068,124.972,0.0603,0.686,"Minor","Meant To Love You",0.168,"Medium","High","Low","Moderate",308.16
"Electronic",29,0.000105,-15.541,333960,0.119,94.904,0.0435,0.638,"Minor","#15",0.51,"Medium","Low","Low","Slow",333.96
"Electronic",36,0.000137,-6.495,293760,0.0495,87.853,0.185,0.254,"Major","Masochist - Original Mix",0.349,"High","Medium","Low","Slow",293.76
"Electronic",38,0.0275,-8.948,290280,0.275,97.959,0.0312,0.661,"Major","Country Sad Ballad Man - 2012 Remastered Version",0.577,"Low","Low","High","Slow",290.28
"Electronic",37,0.0132,-10.181,100760,0.297,101.381,0.0329,0.573,"Major","Intro (It's Album Time)",0.423,"Low","Low","High","Moderate",100.76
"Electronic",53,0.191,-9.673,236960,0.114,71.974,0.05,0.6,"Minor","Until The Morning",0.276,"Medium","Low","Low","Slow",236.96
"Electronic",37,0.221,-10.047,164217,0.0875,96.988,0.0317,0.775,"Major","<U+041D><U+043E><U+0447><U+043D><U+043E><U+0439> <U+043B><U+0430><U+0440><U+0451><U+043A>",0.438,"Low","Low","Low","Slow",164.217
"Electronic",50,0.0104,-2.584,172500,0.0709,128.003,0.0642,0.804,"Major","Bubblegum",0.381,"High","High","Low","Moderate",172.5
"Electronic",37,0.0743,-12.579,353427,0.117,165.051,0.0475,0.614,"Minor","Stoney Street",0.377,"Medium","Low","Low","Fast",353.427
"Electronic",30,0.908,-11.495,299120,0.0907,111.008,0.0475,0.902,"Major","GEKKOH",0.252,"Medium","Low","Low","Moderate",299.12
"Electronic",44,0.02,-10.185,271002,0.148,130.155,0.113,0.847,"Minor","Opal",0.64,"High","Low","High","Moderate",271.002
"Electronic",42,0.206,-2.73,195273,0.344,150.011,0.0355,0.642,"Minor","One Life (feat. Zach Sorgen)",0.763,"Low","High","High","Fast",195.273
"Electronic",27,0.00422,-7.063,281143,0.0855,140.109,0.0351,0.614,"Minor","Dying (feat. Ultraviolet Sound & Emily Hudson)",0.225,"Low","Medium","Low","Fast",281.143
"Electronic",37,0.0097,-7.134,292093,0.151,165.925,0.0653,0.266,"Minor","Encom Part 2 - Remixed by Com Truise",0.264,"High","Medium","High","Fast",292.093
"Electronic",23,0.00127,-6.942,295733,0.338,100.174,0.031,0.634,"Major","Curl",0.508,"Low","Medium","High","Moderate",295.733
"Electronic",41,0.256,-5.75,202400,0.0803,124.699,0.0765,0.795,"Minor","T'es Ok, T'es Bath, T'es in",0.898,"High","Medium","Low","Moderate",202.4
"Electronic",43,0.00417,-1.326,253200,0.177,150.05,0.0754,0.668,"Major","Follow - Zomboy Remix",0.335,"High","High","High","Fast",253.2
"Electronic",49,0.289,-8.446,208667,0.165,141.006,0.0301,0.694,"Minor","Thief Rockers",0.798,"Low","Low","High","Fast",208.667
"Electronic",28,0.00168,-5.993,231368,0.0932,160.018,0.0478,0.587,"Minor","Ghost Town",0.155,"Medium","Medium","Low","Fast",231.368
"Electronic",24,0.784,-10.954,311187,0.121,97.382,0.0446,0.471,"Major","A Violent Sky",0.0378,"Medium","Low","High","Slow",311.187
"Electronic",19,0.533,-8.19,279880,0.13,143.986,0.0359,0.414,"Major","Falling Rain & Light - EastWest Session",0.152,"Low","Low","High","Fast",279.88
"Electronic",47,0.0508,-4.589,200690,0.113,116.002,0.044,0.457,"Minor","Walk Away",0.294,"Medium","High","Low","Moderate",200.69
"Electronic",38,0.0146,-6.123,283627,0.125,94.87,0.117,0.707,"Major","Excess",0.361,"High","Medium","High","Slow",283.627
"Electronic",29,0.00818,-8.874,243950,0.0555,100.037,0.0526,0.728,"Major","Oouch",0.329,"Medium","Low","Low","Moderate",243.95
"Electronic",48,0.00712,-6.639,207533,0.0862,94.962,0.0419,0.511,"Major","Miami Showdown",0.143,"Medium","Medium","Low","Slow",207.533
"Electronic",23,0.0144,-2.412,232049,0.183,173.92,0.0778,0.602,"Minor","Tell Em",0.381,"High","High","High","Fast",232.049
"Electronic",30,0.39,-10.264,239067,0.0784,117.974,0.0377,0.698,"Major","You Will Return (feat. Alice Russell)",0.725,"Low","Low","Low","Moderate",239.067
"Electronic",29,0.00998,-9.062,227756,0.0761,83.943,0.0545,0.854,"Minor","Doin' It Right (Instrumental Version)",0.509,"Medium","Low","Low","Slow",227.756
"Electronic",45,0.743,-9.171,256667,0.131,130.709,0.0277,0.509,"Major","I Don't Want to Talk About It - 2012 Remaster",0.459,"Low","Low","High","Moderate",256.667
"Electronic",27,0.344,-13.296,106853,0.108,96.755,0.0453,0.579,"Minor","Ten Et Tiwa",0.19,"Medium","Low","Low","Slow",106.853
"Electronic",29,0.000235,-3.714,195020,0.136,128.012,0.0307,0.65,"Minor","Swerve (feat. Crichy Crich)",0.271,"Low","High","High","Moderate",195.02
"Electronic",50,0.425,-7.074,221168,0.198,178.006,0.109,0.817,"Major","You Gotta Know It - 7inch Version",0.8,"High","Medium","High","Fast",221.168
"Electronic",33,0.136,-4.728,234427,0.0863,120.662,0.0738,0.567,"Minor","Chicken-Bone Circuit",0.113,"High","High","Low","Moderate",234.427
"Electronic",61,0.168,-2.174,235200,0.116,150.04,0.0823,0.505,"Major","Whisper",0.281,"High","High","Low","Fast",235.2
"Electronic",31,0.0424,-3.493,178286,0.345,139.965,0.106,0.654,"Major","Sentinel",0.183,"High","High","High","Fast",178.286
"Electronic",28,0.000113,-2.751,184800,0.327,149.906,0.19,0.471,"Major","Hit The Floor",0.23,"High","High","High","Fast",184.8
"Electronic",50,0.249,-10.538,212693,0.301,142.912,0.0277,0.353,"Minor","Playground Love (with Gordon Tracks)",0.135,"Low","Low","High","Fast",212.693
"Electronic",37,0.000623,-8.028,200960,0.124,93.641,0.083,0.633,"Major","Holy Arp",0.327,"High","Low","High","Slow",200.96
"Electronic",44,0.204,-9.15,285987,0.0876,200.088,0.0895,0.57,"Minor","Carnivores Unite",0.901,"High","Low","Low","Fast",285.987
"Electronic",61,0.00168,-5.786,199716,0.312,159.872,0.122,0.198,"Major","Light Up the Sky",0.326,"High","Medium","High","Fast",199.716
"Electronic",43,0.0947,-5.743,255978,0.0812,91.884,0.138,0.625,"Major","Afternoon Soul",0.591,"High","Medium","Low","Slow",255.978
"Electronic",28,0.003,-2.28,254520,0.358,174.967,0.0424,0.509,"Major","Lift Me Up - Original Mix",0.61,"Medium","High","High","Fast",254.52
"Electronic",46,0.0148,-6.048,163013,0.31,95.23,0.119,0.471,"Major","Loko",0.762,"High","Medium","High","Slow",163.013
"Electronic",42,0.0159,-10.484,346382,0.245,117.642,0.0466,0.803,"Major","Do it Again",0.52,"Medium","Low","High","Moderate",346.382
"Electronic",38,0.000335,-10.087,292000,0.182,128.97,0.03,0.538,"Major","Everything",0.293,"Low","Low","High","Moderate",292
"Electronic",28,0.00888,-3.841,238373,0.0492,126.936,0.0387,0.784,"Major","You Gonna Want Me",0.625,"Medium","High","Low","Moderate",238.373
"Electronic",41,0.137,-4.302,309600,0.212,136.994,0.0864,0.656,"Major","Everybody In The Place (Fairground Remix)",0.372,"High","High","High","Fast",309.6
"Electronic",37,0.0677,-7.933,192280,0.0667,90.013,0.0798,0.856,"Major","Lovesick",0.364,"High","Medium","Low","Slow",192.28
"Electronic",51,0.165,-13.083,324907,0.0788,171.424,0.058,0.641,"Major","Peacock Tail",0.46,"Medium","Low","Low","Fast",324.907
"Electronic",30,0.209,-9.356,234307,0.117,111.97,0.0707,0.692,"Major","Fix This Thang",0.388,"High","Low","Low","Moderate",234.307
"Electronic",30,0.00182,-5.448,248933,0.222,139.99,0.0655,0.69,"Minor","Cockney Thug",0.431,"High","High","High","Fast",248.933
"Electronic",30,0.000656,-6.829,247600,0.268,142.131,0.0429,0.54,"Minor","Pvrple Forest - Original Mix",0.221,"Medium","Medium","High","Fast",247.6
"Electronic",34,0.225,-6.468,241873,0.269,120.003,0.0554,0.64,"Major","<U+0412><U+043E><U+043B><U+043D><U+0443><U+0435><U+0442> <U+043C><U+0435><U+043D><U+044F>",0.306,"Medium","Medium","High","Moderate",241.873
"Electronic",37,0.0165,-8.398,158442,0.0894,128.021,0.0514,0.746,"Minor","We Can",0.323,"Medium","Low","Low","Moderate",158.442
"Electronic",39,0.00282,-4.568,264000,0.274,75.04,0.147,0.472,"Major","Trap Requiem - Original Mix",0.254,"High","High","High","Slow",264
"Electronic",38,0.00027,-5.249,300813,0.146,167.064,0.0412,0.499,"Minor","Why Does My Heart Feel so Bad? - Technimatic Remix",0.183,"Medium","High","High","Fast",300.813
"Electronic",40,0.00272,-7.979,329773,0.166,114.299,0.0333,0.619,"Minor","Furious Angels - Instrumental",0.546,"Low","Medium","High","Moderate",329.773
"Electronic",29,0.0685,-3.34,179525,0.226,150.037,0.176,0.757,"Minor","Deep Down Low - Cesqeaux & Yellow Claw Remix",0.559,"High","High","High","Fast",179.525
"Electronic",35,0.00627,-3.664,315000,0.312,127.991,0.0574,0.501,"Minor","Enter The Void (feat. Eric Nally)",0.0391,"Medium","High","High","Moderate",315
"Electronic",21,0.0613,-7.779,300307,0.331,112.013,0.0331,0.52,"Major","Walk The Rain",0.125,"Low","Medium","High","Moderate",300.307
"Electronic",42,0.171,-11.422,253160,0.157,171.827,0.0407,0.62,"Major","One Too Many Mornings",0.539,"Medium","Low","High","Fast",253.16
"Electronic",31,0.00107,-1.32,250286,0.0418,70.018,0.0406,0.463,"Major","The Champagne Bop",0.245,"Medium","High","Low","Slow",250.286
"Electronic",51,0.11,-9.947,266200,0.107,95.004,0.0288,0.587,"Major","Smoke & Mirrors",0.0457,"Low","Low","Low","Slow",266.2
"Electronic",37,0.00142,-8.677,198183,0.101,148.015,0.0409,0.62,"Major","Space",0.69,"Medium","Low","Low","Fast",198.183
"Electronic",35,0.154,-9.56,314000,0.105,110.181,0.0575,0.613,"Minor","Journey Inwards",0.335,"Medium","Low","Low","Moderate",314
"Electronic",37,0.331,-7.102,239868,0.13,134.001,0.0265,0.539,"Major","Destiny - KFOG Live Session",0.268,"Low","Medium","High","Moderate",239.868
"Electronic",33,0.000995,-13.145,167742,0.155,92.997,0.0556,0.64,"Minor","Far beyond the sun",0.107,"Medium","Low","High","Slow",167.742
"Electronic",47,0.000901,-2.833,209773,0.413,172.942,0.0389,0.514,"Minor","Love On A 45",0.379,"Medium","High","High","Fast",209.773
"Electronic",41,0.0057,-5.561,198404,0.215,150.009,0.111,0.741,"Major","Bodied",0.124,"High","Medium","High","Fast",198.404
"Electronic",35,0.0294,-10.653,239507,0.0253,120.935,0.0388,0.637,"Minor","I Miss You",0.102,"Medium","Low","Low","Moderate",239.507
"Electronic",54,0.00784,-3.982,192720,0.224,86.022,0.034,0.546,"Minor","We Could Be Kings",0.336,"Low","High","High","Slow",192.72
"Electronic",48,0.579,-14.413,223782,0.0779,140.016,0.0736,0.825,"Minor","Summer Jam",0.889,"High","Low","Low","Fast",223.782
"Electronic",32,0.000644,-9.221,287647,0.37,136.012,0.0426,0.614,"Minor","Power Curve - DJ Shadow x Bleep Bloop Remix",0.178,"Medium","Low","High","Fast",287.647
"Electronic",47,0.152,-5.023,215401,0.0334,156.04,0.0974,0.513,"Minor","Take Me - Not Your Dope Remix",0.475,"High","High","Low","Fast",215.401
"Electronic",36,0.00349,-5.113,250952,0.0578,140.006,0.0296,0.501,"Minor","Starlight",0.067,"Low","High","Low","Fast",250.952
"Electronic",48,0.00282,-4.798,302951,0.0962,122.013,0.049,0.719,"Major","World To Me (feat. Luke James)",0.63,"Medium","High","Low","Moderate",302.951
"Electronic",34,0.00278,-3.694,176033,0.105,149.936,0.0944,0.571,"Minor","Phoenix - Candyland Remix",0.127,"High","High","Low","Fast",176.033
"Electronic",39,0.00101,-6.062,240462,0.138,130.008,0.0539,0.817,"Major","After Life (San Holo Remix) [feat. Stacy Barthe]",0.526,"Medium","Medium","High","Moderate",240.462
"Electronic",41,0.0037,-4.577,202510,0.105,128.064,0.0764,0.454,"Minor","Is It Love - Arty Remix",0.216,"High","High","Low","Moderate",202.51
"Electronic",32,0.00141,-4.22,262533,0.272,111.944,0.0458,0.721,"Minor","I Can't Take It",0.19,"Medium","High","High","Moderate",262.533
"Electronic",27,0.00888,-2.439,250500,0.221,160.013,0.18,0.767,"Major","Blow up the Spot",0.58,"High","High","High","Fast",250.5
"Electronic",33,0.0039,-1.959,221020,0.23,195.973,0.199,0.491,"Minor","Kill Or Be Killed (feat. Leafar Seyer)",0.618,"High","High","High","Fast",221.02
"Electronic",40,0.0888,-8.296,274733,0.087,126.163,0.1,0.886,"Major","Indo Silver Club",0.443,"High","Low","Low","Moderate",274.733
"Electronic",34,0.0137,-1.999,251031,0.0814,99.967,0.164,0.438,"Minor","Darkstar (feat. Travis Barker & Liinks)",0.132,"High","High","Low","Slow",251.031
"Electronic",43,0.0772,-3.642,222426,0.113,110.034,0.0552,0.578,"Major","Distance",0.336,"Medium","High","Low","Moderate",222.426
"Electronic",71,0.0839,-7.828,353893,0.0753,100.163,0.057,0.832,"Minor","Lose Yourself to Dance",0.674,"Medium","Medium","Low","Moderate",353.893
"Electronic",29,0.0774,-6.134,254000,0.149,144.967,0.125,0.541,"Minor","Over Ft. Nah Mean",0.4,"High","Medium","High","Fast",254
"Electronic",48,0.0128,-6.371,217907,0.0717,120.164,0.0556,0.846,"Major","Saturdays",0.796,"Medium","Medium","Low","Moderate",217.907
"Electronic",58,0.00943,-2.325,282273,0.222,175.954,0.188,0.507,"Minor","Speakerbox (feat. Lafa Taylor)",0.471,"High","High","High","Fast",282.273
"Electronic",33,0.00634,-2.499,258773,0.394,153.924,0.0424,0.526,"Major","Cish Cash",0.236,"Medium","High","High","Fast",258.773
"Electronic",51,0.0553,-5.96,316602,0.105,123.017,0.027,0.589,"Major","Aura",0.399,"Low","Medium","Low","Moderate",316.602
"Electronic",27,0.0018,-3.733,224743,0.202,128.039,0.12,0.579,"Major","Bailando",0.691,"High","High","High","Moderate",224.743
"Electronic",33,0.0564,-12.223,248907,0.105,115.438,0.0494,0.956,"Minor","Let's Get It Started",0.809,"Medium","Low","Low","Moderate",248.907
"Electronic",55,0.0709,-7.383,252173,0.131,125.034,0.0679,0.787,"Minor","Never Stop",0.172,"High","Medium","High","Moderate",252.173
"Electronic",31,0.052,-9.522,262318,0.0854,110.006,0.0352,0.827,"Minor","<U+0421><U+043D><U+0435><U+0433>",0.444,"Low","Low","Low","Moderate",262.318
"Electronic",42,3.33e-05,-10.198,333352,0.0559,118.362,0.0578,0.801,"Major","Oma Doris",0.486,"Medium","Low","Low","Moderate",333.352
"Electronic",38,0.181,-13.369,336963,0.0969,90.018,0.121,0.711,"Minor","Look Around",0.741,"High","Low","Low","Slow",336.963
"Electronic",42,0.00683,-5.621,229291,0.12,140.041,0.0826,0.679,"Major","In the Beginning",0.0642,"High","Medium","Low","Fast",229.291
"Electronic",34,0.000695,-4.943,219492,0.316,127.994,0.0709,0.684,"Major","POWER",0.198,"High","High","High","Moderate",219.492
"Electronic",27,0.0152,-5.315,252293,0.06,112.007,0.0407,0.626,"Major","History (feat. Will Young)",0.601,"Medium","High","Low","Moderate",252.293
"Electronic",38,0.00132,-4.919,205863,0.217,109.956,0.0715,0.609,"Major","Double Edge (feat. Sway and P Money)",0.641,"High","High","High","Moderate",205.863
"Electronic",44,0.018,-8.598,320293,0.339,122.824,0.134,0.608,"Major","One More Time - Radio Edit",0.476,"High","Low","High","Moderate",320.293
"Electronic",28,0.0101,-3.832,351053,0.116,130.027,0.0491,0.592,"Minor","Double Down Under",0.785,"Medium","High","Low","Moderate",351.053
"Electronic",48,0.0131,-5.388,252147,0.111,170.024,0.0572,0.672,"Major","Hide U",0.352,"Medium","High","Low","Fast",252.147
"Electronic",63,0.00102,-2.449,316420,0.131,160.014,0.071,0.624,"Major","Wake Up",0.391,"High","High","High","Fast",316.42
"Electronic",45,0.322,-6.097,167326,0.369,154.906,0.0816,0.561,"Minor","Hero (feat. JVZEL)",0.314,"High","Medium","High","Fast",167.326
"Electronic",37,0.654,-10.62,252062,0.227,132.759,0.0329,0.493,"Minor","The Fool",0.119,"Low","Low","High","Moderate",252.062
"Electronic",58,0.000518,-3.133,223448,0.18,144.981,0.146,0.528,"Major","Red Lips (feat. Sam Bruno) - Skrillex Remix",0.141,"High","High","High","Fast",223.448
"Electronic",48,0.0156,-1.88,230400,0.271,150.119,0.118,0.605,"Minor","Can't Get Enough",0.403,"High","High","High","Fast",230.4
"Electronic",41,0.0287,-5.368,188498,0.366,124.958,0.0592,0.676,"Minor","Run Away",0.0991,"Medium","High","High","Moderate",188.498
"Electronic",25,0.000786,-7.557,305658,0.151,170.017,0.179,0.681,"Major","Shake My Ass",0.375,"High","Medium","High","Fast",305.658
